V,alpha,beta,p,q,r,phi,theta,elevator,aileron,rudder,eta,type
12.6754093783,3.0,0.0,0.0,0.0,0.0,0.0,3.595955603,-7.2157,0.0,0.0,0.1936334144,eta
12.665414529200001,3.0,0.0,0.0,0.0,0.0,0.0,3.5902794158999995,-7.2157,0.0,0.0,0.19332816600000002,eta
12.6554196719,3.0,0.0,0.0,0.0,0.0,0.0,3.584607737,-7.2157,0.0,0.0,0.19302315829999997,eta
12.645424806600001,3.0,0.0,0.0,0.0,0.0,0.0,3.5789405661,-7.2157,0.0,0.0,0.19271839100000002,eta
12.6354299331,3.0,0.0,0.0,0.0,0.0,0.0,3.5732779031999997,-7.2157,0.0,0.0,0.1924138643,eta
12.6254350515,3.0,0.0,0.0,0.0,0.0,0.0,3.5676197482,-7.2157,0.0,0.0,0.1921095782,eta
12.6154401618,3.0,0.0,0.0,0.0,0.0,0.0,3.5619661008,-7.2157,0.0,0.0,0.19180553260000002,eta
12.6054452641,3.0,0.0,0.0,0.0,0.0,0.0,3.5563169610000003,-7.2157,0.0,0.0,0.1915017275,eta
12.595450358199999,3.0,0.0,0.0,0.0,0.0,0.0,3.5506723287,-7.2157,0.0,0.0,0.191198163,eta
12.5854554443,3.0,0.0,0.0,0.0,0.0,0.0,3.5450322037,-7.2157,0.0,0.0,0.19089483899999998,eta
12.5754605223,3.0,0.0,0.0,0.0,0.0,0.0,3.5393965858999996,-7.2157,0.0,0.0,0.1905917556,eta
12.5654655922,3.0,0.0,0.0,0.0,0.0,0.0,3.5337654751999996,-7.2157,0.0,0.0,0.19028891280000002,eta
12.5554706541,3.0,0.0,0.0,0.0,0.0,0.0,3.5281388715,-7.2157,0.0,0.0,0.1899863105,eta
12.5454757079,3.0,0.0,0.0,0.0,0.0,0.0,3.5225167745999997,-7.2157,0.0,0.0,0.18968394870000002,eta
12.535480753699998,3.0,0.0,0.0,0.0,0.0,0.0,3.5168991844999997,-7.2157,0.0,0.0,0.1893818275,eta
12.525485791500001,3.0,0.0,0.0,0.0,0.0,0.0,3.5112861008999996,-7.2157,0.0,0.0,0.1890799468,eta
12.515490821199998,3.0,0.0,0.0,0.0,0.0,0.0,3.5056775238999998,-7.2157,0.0,0.0,0.1887783067,eta
12.5054958428,3.0,0.0,0.0,0.0,0.0,0.0,3.5000734531,-7.2157,0.0,0.0,0.1884769072,eta
12.495500856500001,3.0,0.0,0.0,0.0,0.0,0.0,3.4944738887,-7.2157,0.0,0.0,0.1881757482,eta
12.4855058621,3.0,0.0,0.0,0.0,0.0,0.0,3.4888788302999996,-7.2157,0.0,0.0,0.1878748297,eta
12.4755108598,3.0,0.0,0.0,0.0,0.0,0.0,3.4832882780000003,-7.2157,0.0,0.0,0.1875741518,eta
12.465515849400001,3.0,0.0,0.0,0.0,0.0,0.0,3.4777022315,-7.2157,0.0,0.0,0.1872737145,eta
12.4555208311,3.0,0.0,0.0,0.0,0.0,0.0,3.4721206907999997,-7.2157,0.0,0.0,0.1869735177,eta
12.4455258047,3.0,0.0,0.0,0.0,0.0,0.0,3.4665436557,-7.2157,0.0,0.0,0.18667356149999997,eta
12.4355307704,3.0,0.0,0.0,0.0,0.0,0.0,3.4609711262,-7.2157,0.0,0.0,0.1863738459,eta
12.4255357281,3.0,0.0,0.0,0.0,0.0,0.0,3.4554031020999996,-7.2157,0.0,0.0,0.18607437079999997,eta
12.4155406778,3.0,0.0,0.0,0.0,0.0,0.0,3.4498395831999997,-7.2157,0.0,0.0,0.18577513629999998,eta
12.4055456196,3.0,0.0,0.0,0.0,0.0,0.0,3.4442805695999996,-7.2157,0.0,0.0,0.1854761423,eta
12.3955505534,3.0,0.0,0.0,0.0,0.0,0.0,3.438726061,-7.2157,0.0,0.0,0.18517738890000002,eta
12.3855554792,3.0,0.0,0.0,0.0,0.0,0.0,3.4331760573000003,-7.2157,0.0,0.0,0.18487887600000003,eta
12.375560397100001,3.0,0.0,0.0,0.0,0.0,0.0,3.4276305585,-7.2157,0.0,0.0,0.1845806038,eta
12.3655653071,3.0,0.0,0.0,0.0,0.0,0.0,3.4220895643,-7.2157,0.0,0.0,0.184282572,eta
12.355570209200001,3.0,0.0,0.0,0.0,0.0,0.0,3.4165530748000004,-7.2157,0.0,0.0,0.1839847809,eta
12.3455751033,3.0,0.0,0.0,0.0,0.0,0.0,3.4110210897,-7.2157,0.0,0.0,0.1836872303,eta
12.335579989500001,3.0,0.0,0.0,0.0,0.0,0.0,3.4054936089999996,-7.2157,0.0,0.0,0.1833899203,eta
12.3255848678,3.0,0.0,0.0,0.0,0.0,0.0,3.3999706325,-7.2157,0.0,0.0,0.1830928509,eta
12.3155897382,3.0,0.0,0.0,0.0,0.0,0.0,3.3944521601999997,-7.2157,0.0,0.0,0.182796022,eta
12.3055946007,3.0,0.0,0.0,0.0,0.0,0.0,3.3889381919,-7.2157,0.0,0.0,0.18249943370000002,eta
12.2955994553,3.0,0.0,0.0,0.0,0.0,0.0,3.3834287275,-7.2157,0.0,0.0,0.1822030859,eta
12.285604302000001,3.0,0.0,0.0,0.0,0.0,0.0,3.3779237669,-7.2157,0.0,0.0,0.18190697879999998,eta
12.275609140799999,3.0,0.0,0.0,0.0,0.0,0.0,3.3724233099000003,-7.2157,0.0,0.0,0.18161111219999998,eta
12.2656139718,3.0,0.0,0.0,0.0,0.0,0.0,3.3669273564999997,-7.2157,0.0,0.0,0.1813154861,eta
12.2556187949,3.0,0.0,0.0,0.0,0.0,0.0,3.3614359066,-7.2157,0.0,0.0,0.1810201007,eta
12.2456236101,3.0,0.0,0.0,0.0,0.0,0.0,3.35594896,-7.2157,0.0,0.0,0.18072495579999998,eta
12.2356284175,3.0,0.0,0.0,0.0,0.0,0.0,3.3504665166,-7.2157,0.0,0.0,0.1804300515,eta
12.225633217,3.0,0.0,0.0,0.0,0.0,0.0,3.3449885763,-7.2157,0.0,0.0,0.18013538780000002,eta
12.2156380087,3.0,0.0,0.0,0.0,0.0,0.0,3.3395151391000004,-7.2157,0.0,0.0,0.17984096460000001,eta
12.205642792599999,3.0,0.0,0.0,0.0,0.0,0.0,3.3340462047000003,-7.2157,0.0,0.0,0.1795467821,eta
12.195647568599998,3.0,0.0,0.0,0.0,0.0,0.0,3.3285817731,-7.2157,0.0,0.0,0.1792528401,eta
12.1856523368,3.0,0.0,0.0,0.0,0.0,0.0,3.3231218442,-7.2157,0.0,0.0,0.17895913870000002,eta
12.1756570972,3.0,0.0,0.0,0.0,0.0,0.0,3.3176664178,-7.2157,0.0,0.0,0.1786656778,eta
12.1656618498,3.0,0.0,0.0,0.0,0.0,0.0,3.3122154938999997,-7.2157,0.0,0.0,0.1783724576,eta
12.155666594500001,3.0,0.0,0.0,0.0,0.0,0.0,3.3067690723000003,-7.2157,0.0,0.0,0.17807947789999998,eta
12.145671331500001,3.0,0.0,0.0,0.0,0.0,0.0,3.301327153,-7.2157,0.0,0.0,0.17778673879999998,eta
12.1356760607,3.0,0.0,0.0,0.0,0.0,0.0,3.2958897358,-7.2157,0.0,0.0,0.17749424030000002,eta
12.1256807821,3.0,0.0,0.0,0.0,0.0,0.0,3.2904568205,-7.2157,0.0,0.0,0.1772019823,eta
12.1156854958,3.0,0.0,0.0,0.0,0.0,0.0,3.2850284072000004,-7.2157,0.0,0.0,0.176909965,eta
12.105690201600002,3.0,0.0,0.0,0.0,0.0,0.0,3.2796044957,-7.2157,0.0,0.0,0.1766181882,eta
12.0956948997,3.0,0.0,0.0,0.0,0.0,0.0,3.2741850858999997,-7.2157,0.0,0.0,0.1763266521,eta
12.085699590099999,3.0,0.0,0.0,0.0,0.0,0.0,3.2687701776,-7.2157,0.0,0.0,0.1760353565,eta
12.0757042727,3.0,0.0,0.0,0.0,0.0,0.0,3.2633597707999997,-7.2157,0.0,0.0,0.17574430149999998,eta
12.0657089475,3.0,0.0,0.0,0.0,0.0,0.0,3.2579538654,-7.2157,0.0,0.0,0.1754534871,eta
12.0557136146,3.0,0.0,0.0,0.0,0.0,0.0,3.2525524612,-7.2157,0.0,0.0,0.1751629132,eta
12.045718274,3.0,0.0,0.0,0.0,0.0,0.0,3.2471555582,-7.2157,0.0,0.0,0.17487258,eta
12.0357229257,3.0,0.0,0.0,0.0,0.0,0.0,3.2417631562,-7.2157,0.0,0.0,0.1745824873,eta
12.0257275696,3.0,0.0,0.0,0.0,0.0,0.0,3.2363752552,-7.2157,0.0,0.0,0.1742926353,eta
12.0157322058,3.0,0.0,0.0,0.0,0.0,0.0,3.230991855,-7.2157,0.0,0.0,0.1740030238,eta
12.0057368343,3.0,0.0,0.0,0.0,0.0,0.0,3.2256129555,-7.2157,0.0,0.0,0.1737136529,eta
11.9957414551,3.0,0.0,0.0,0.0,0.0,0.0,3.2202385567,-7.2157,0.0,0.0,0.1734245227,eta
11.9857460683,3.0,0.0,0.0,0.0,0.0,0.0,3.2148686583,-7.2157,0.0,0.0,0.173135633,eta
11.975750673699999,3.0,0.0,0.0,0.0,0.0,0.0,3.2095032604,-7.2157,0.0,0.0,0.1728469839,eta
11.9657552714,3.0,0.0,0.0,0.0,0.0,0.0,3.2041423628,-7.2157,0.0,0.0,0.1725585754,eta
11.9557598615,3.0,0.0,0.0,0.0,0.0,0.0,3.1987859654000004,-7.2157,0.0,0.0,0.1722704075,eta
11.945764443900002,3.0,0.0,0.0,0.0,0.0,0.0,3.1934340681,-7.2157,0.0,0.0,0.17198248019999998,eta
11.935769018699999,3.0,0.0,0.0,0.0,0.0,0.0,3.1880866706999997,-7.2157,0.0,0.0,0.17169479350000003,eta
11.9257735858,3.0,0.0,0.0,0.0,0.0,0.0,3.1827437733,-7.2157,0.0,0.0,0.1714073473,eta
11.9157781452,3.0,0.0,0.0,0.0,0.0,0.0,3.1774053757,-7.2157,0.0,0.0,0.1711201418,eta
11.905782697000001,3.0,0.0,0.0,0.0,0.0,0.0,3.1720714778,-7.2157,0.0,0.0,0.17083317690000002,eta
11.895787241199999,3.0,0.0,0.0,0.0,0.0,0.0,3.1667420794,-7.2157,0.0,0.0,0.1705464526,eta
11.8857917777,3.0,0.0,0.0,0.0,0.0,0.0,3.1614171805,-7.2157,0.0,0.0,0.1702599689,eta
11.875796306600002,3.0,0.0,0.0,0.0,0.0,0.0,3.156096781,-7.2157,0.0,0.0,0.16997372579999998,eta
11.8658008279,3.0,0.0,0.0,0.0,0.0,0.0,3.1507808807999997,-7.2157,0.0,0.0,0.16968772329999998,eta
11.8558053416,3.0,0.0,0.0,0.0,0.0,0.0,3.1454694798,-7.2157,0.0,0.0,0.1694019614,eta
11.8458098477,3.0,0.0,0.0,0.0,0.0,0.0,3.1401625779000004,-7.2157,0.0,0.0,0.16911644010000002,eta
11.8358143462,3.0,0.0,0.0,0.0,0.0,0.0,3.1348601749,-7.2157,0.0,0.0,0.1688311594,eta
11.8258188371,3.0,0.0,0.0,0.0,0.0,0.0,3.1295622707999997,-7.2157,0.0,0.0,0.1685461193,eta
11.8158233204,3.0,0.0,0.0,0.0,0.0,0.0,3.1242688655,-7.2157,0.0,0.0,0.1682613198,eta
11.8058277962,3.0,0.0,0.0,0.0,0.0,0.0,3.1189799589,-7.2157,0.0,0.0,0.1679767609,eta
11.795832264300001,3.0,0.0,0.0,0.0,0.0,0.0,3.1136955507999997,-7.2157,0.0,0.0,0.1676924426,eta
11.7858367249,3.0,0.0,0.0,0.0,0.0,0.0,3.1084156413,-7.2157,0.0,0.0,0.167408365,eta
11.775841178,3.0,0.0,0.0,0.0,0.0,0.0,3.1031402300999997,-7.2157,0.0,0.0,0.1671245279,eta
11.765845623399999,3.0,0.0,0.0,0.0,0.0,0.0,3.0978693172000002,-7.2157,0.0,0.0,0.1668409315,eta
11.7558500614,3.0,0.0,0.0,0.0,0.0,0.0,3.0926029024,-7.2157,0.0,0.0,0.1665575756,eta
11.745854491800001,3.0,0.0,0.0,0.0,0.0,0.0,3.0873409858,-7.2157,0.0,0.0,0.1662744604,eta
11.7358589147,3.0,0.0,0.0,0.0,0.0,0.0,3.0820835672,-7.2157,0.0,0.0,0.1659915858,eta
11.72586333,3.0,0.0,0.0,0.0,0.0,0.0,3.0768306464,-7.2157,0.0,0.0,0.1657089518,eta
11.7158677378,3.0,0.0,0.0,0.0,0.0,0.0,3.0715822233999996,-7.2157,0.0,0.0,0.1654265584,eta
11.7058721381,3.0,0.0,0.0,0.0,0.0,0.0,3.0663382982,-7.2157,0.0,0.0,0.16514440560000002,eta
11.6958765309,3.0,0.0,0.0,0.0,0.0,0.0,3.0610988705,-7.2157,0.0,0.0,0.16486249349999998,eta
11.685880916199999,3.0,0.0,0.0,0.0,0.0,0.0,3.0558639404,-7.2157,0.0,0.0,0.1645808219,eta
11.675885294,3.0,0.0,0.0,0.0,0.0,0.0,3.0506335075999997,-7.2157,0.0,0.0,0.164299391,eta
11.6658896643,3.0,0.0,0.0,0.0,0.0,0.0,3.0454075722000002,-7.2157,0.0,0.0,0.1640182007,eta
11.6558940272,3.0,0.0,0.0,0.0,0.0,0.0,3.0401861339,-7.2157,0.0,0.0,0.163737251,eta
11.6458983825,3.0,0.0,0.0,0.0,0.0,0.0,3.0349691927999998,-7.2157,0.0,0.0,0.1634565419,eta
11.6359027304,3.0,0.0,0.0,0.0,0.0,0.0,3.0297567488,-7.2157,0.0,0.0,0.1631760735,eta
11.625907070799999,3.0,0.0,0.0,0.0,0.0,0.0,3.0245488016000004,-7.2157,0.0,0.0,0.1628958456,eta
11.615911403800002,3.0,0.0,0.0,0.0,0.0,0.0,3.0193453513,-7.2157,0.0,0.0,0.1626158584,eta
11.605915729300001,3.0,0.0,0.0,0.0,0.0,0.0,3.0141463977,-7.2157,0.0,0.0,0.1623361118,eta
11.5959200474,3.0,0.0,0.0,0.0,0.0,0.0,3.0089519408,-7.2157,0.0,0.0,0.1620566059,eta
11.585924358,3.0,0.0,0.0,0.0,0.0,0.0,3.0037619805,-7.2157,0.0,0.0,0.1617773405,eta
11.5759286613,3.0,0.0,0.0,0.0,0.0,0.0,2.9985765166000005,-7.2157,0.0,0.0,0.16149831580000001,eta
11.565932957000001,3.0,0.0,0.0,0.0,0.0,0.0,2.9933955489999997,-7.2157,0.0,0.0,0.1612195317,eta
11.5559372454,3.0,0.0,0.0,0.0,0.0,0.0,2.9882190777999997,-7.2157,0.0,0.0,0.1609409882,eta
11.545941526400002,3.0,0.0,0.0,0.0,0.0,0.0,2.9830471026999996,-7.2157,0.0,0.0,0.1606626854,eta
11.5359457999,3.0,0.0,0.0,0.0,0.0,0.0,2.9778796237000003,-7.2157,0.0,0.0,0.1603846231,eta
11.525950066099998,3.0,0.0,0.0,0.0,0.0,0.0,2.9727166407,-7.2157,0.0,0.0,0.1601068015,eta
11.515954324800001,3.0,0.0,0.0,0.0,0.0,0.0,2.9675581536,-7.2157,0.0,0.0,0.15982922060000002,eta
11.5059585762,3.0,0.0,0.0,0.0,0.0,0.0,2.9624041624,-7.2157,0.0,0.0,0.1595518802,eta
11.495962820199999,3.0,0.0,0.0,0.0,0.0,0.0,2.9572546668,-7.2157,0.0,0.0,0.15927478050000002,eta
11.4859670568,3.0,0.0,0.0,0.0,0.0,0.0,2.9521096668999998,-7.2157,0.0,0.0,0.15899792140000002,eta
11.475971286099998,3.0,0.0,0.0,0.0,0.0,0.0,2.9469691625,-7.2157,0.0,0.0,0.158721303,eta
11.465975508,3.0,0.0,0.0,0.0,0.0,0.0,2.9418331536,-7.2157,0.0,0.0,0.1584449252,eta
11.4559797225,3.0,0.0,0.0,0.0,0.0,0.0,2.9367016401,-7.2157,0.0,0.0,0.158168788,eta
11.4459839297,3.0,0.0,0.0,0.0,0.0,0.0,2.9315746218000003,-7.2157,0.0,0.0,0.1578928914,eta
11.4359881295,3.0,0.0,0.0,0.0,0.0,0.0,2.9264520987,-7.2157,0.0,0.0,0.1576172355,eta
11.4259923221,3.0,0.0,0.0,0.0,0.0,0.0,2.9213340707,-7.2157,0.0,0.0,0.15734182019999998,eta
11.415996507200001,3.0,0.0,0.0,0.0,0.0,0.0,2.9162205376,-7.2157,0.0,0.0,0.15706664550000002,eta
11.4060006851,3.0,0.0,0.0,0.0,0.0,0.0,2.9111114995,-7.2157,0.0,0.0,0.15679171150000001,eta
11.3960048557,3.0,0.0,0.0,0.0,0.0,0.0,2.9060069563,-7.2157,0.0,0.0,0.15651701810000002,eta
11.386009018900001,3.0,0.0,0.0,0.0,0.0,0.0,2.9009069076999996,-7.2157,0.0,0.0,0.15624256539999998,eta
11.3760131749,3.0,0.0,0.0,0.0,0.0,0.0,2.8958113538,-7.2157,0.0,0.0,0.1559683533,eta
11.3660173235,3.0,0.0,0.0,0.0,0.0,0.0,2.8907202945,-7.2157,0.0,0.0,0.1556943818,eta
11.3560214649,3.0,0.0,0.0,0.0,0.0,0.0,2.8856337296,-7.2157,0.0,0.0,0.155420651,eta
11.3460255989,3.0,0.0,0.0,0.0,0.0,0.0,2.8805516592,-7.2157,0.0,0.0,0.1551471608,eta
11.3360297257,3.0,0.0,0.0,0.0,0.0,0.0,2.8754740830000003,-7.2157,0.0,0.0,0.1548739112,eta
11.3260338452,3.0,0.0,0.0,0.0,0.0,0.0,2.8704010010000003,-7.2157,0.0,0.0,0.1546009023,eta
11.3160379575,3.0,0.0,0.0,0.0,0.0,0.0,2.8653324132,-7.2157,0.0,0.0,0.15432813410000001,eta
11.3060420625,3.0,0.0,0.0,0.0,0.0,0.0,2.8602683194,-7.2157,0.0,0.0,0.15405560640000002,eta
11.2960461603,3.0,0.0,0.0,0.0,0.0,0.0,2.8552087194999998,-7.2157,0.0,0.0,0.1537833194,eta
11.286050250799999,3.0,0.0,0.0,0.0,0.0,0.0,2.8501536135000003,-7.2157,0.0,0.0,0.1535112731,eta
11.276054334000001,3.0,0.0,0.0,0.0,0.0,0.0,2.8451030013,-7.2157,0.0,0.0,0.1532394674,eta
11.2660584101,3.0,0.0,0.0,0.0,0.0,0.0,2.8400568828,-7.2157,0.0,0.0,0.1529679024,eta
11.2560624789,3.0,0.0,0.0,0.0,0.0,0.0,2.8350152579000003,-7.2157,0.0,0.0,0.152696578,eta
11.2460665405,3.0,0.0,0.0,0.0,0.0,0.0,2.8299781265,-7.2157,0.0,0.0,0.1524254942,eta
11.2360705949,3.0,0.0,0.0,0.0,0.0,0.0,2.8249454886,-7.2157,0.0,0.0,0.15215465109999998,eta
11.226074642,3.0,0.0,0.0,0.0,0.0,0.0,2.819917344,-7.2157,0.0,0.0,0.1518840486,eta
11.216078682000001,3.0,0.0,0.0,0.0,0.0,0.0,2.8148936926,-7.2157,0.0,0.0,0.1516136868,eta
11.2060827148,3.0,0.0,0.0,0.0,0.0,0.0,2.8098745345,-7.2157,0.0,0.0,0.15134356570000002,eta
11.1960867404,3.0,0.0,0.0,0.0,0.0,0.0,2.8048598695,-7.2157,0.0,0.0,0.1510736851,eta
11.1860907588,3.0,0.0,0.0,0.0,0.0,0.0,2.7998496975,-7.2157,0.0,0.0,0.1508040453,eta
11.17609477,3.0,0.0,0.0,0.0,0.0,0.0,2.7948440183999996,-7.2157,0.0,0.0,0.1505346461,eta
11.166098774100002,3.0,0.0,0.0,0.0,0.0,0.0,2.7898428322,-7.2157,0.0,0.0,0.1502654875,eta
11.156102770999999,3.0,0.0,0.0,0.0,0.0,0.0,2.7848461388,-7.2157,0.0,0.0,0.14999656960000002,eta
11.146106760799999,3.0,0.0,0.0,0.0,0.0,0.0,2.779853938,-7.2157,0.0,0.0,0.1497278923,eta
11.1361107434,3.0,0.0,0.0,0.0,0.0,0.0,2.7748662299,-7.2157,0.0,0.0,0.1494594558,eta
11.126114718800002,3.0,0.0,0.0,0.0,0.0,0.0,2.7698830142000004,-7.2157,0.0,0.0,0.1491912598,eta
11.1161186872,3.0,0.0,0.0,0.0,0.0,0.0,2.7649042911,-7.2157,0.0,0.0,0.1489233045,eta
11.1061226484,3.0,0.0,0.0,0.0,0.0,0.0,2.7599300602,-7.2157,0.0,0.0,0.1486555899,eta
11.0961266024,3.0,0.0,0.0,0.0,0.0,0.0,2.7549603217,-7.2157,0.0,0.0,0.1483881159,eta
11.0861305494,3.0,0.0,0.0,0.0,0.0,0.0,2.7499950754,-7.2157,0.0,0.0,0.1481208826,eta
11.076134489200001,3.0,0.0,0.0,0.0,0.0,0.0,2.7450343212,-7.2157,0.0,0.0,0.1478538899,eta
11.066138422,3.0,0.0,0.0,0.0,0.0,0.0,2.7400780589999996,-7.2157,0.0,0.0,0.1475871379,eta
11.0561423476,3.0,0.0,0.0,0.0,0.0,0.0,2.7351262888,-7.2157,0.0,0.0,0.1473206266,eta
11.0461462662,3.0,0.0,0.0,0.0,0.0,0.0,2.7301790104,-7.2157,0.0,0.0,0.1470543559,eta
11.0361501776,3.0,0.0,0.0,0.0,0.0,0.0,2.7252362238999996,-7.2157,0.0,0.0,0.1467883259,eta
11.026154082,3.0,0.0,0.0,0.0,0.0,0.0,2.7202979291000005,-7.2157,0.0,0.0,0.1465225365,eta
11.0161579794,3.0,0.0,0.0,0.0,0.0,0.0,2.7153641259,-7.2157,0.0,0.0,0.1462569879,eta
11.0061618696,3.0,0.0,0.0,0.0,0.0,0.0,2.7104348142,-7.2157,0.0,0.0,0.1459916798,eta
10.9961657528,3.0,0.0,0.0,0.0,0.0,0.0,2.7055099941000003,-7.2157,0.0,0.0,0.1457266125,eta
10.986169629,3.0,0.0,0.0,0.0,0.0,0.0,2.7005896654000003,-7.2157,0.0,0.0,0.1454617858,eta
10.976173498,3.0,0.0,0.0,0.0,0.0,0.0,2.6956738280000003,-7.2157,0.0,0.0,0.1451971997,eta
10.9661773601,3.0,0.0,0.0,0.0,0.0,0.0,2.6907624818,-7.2157,0.0,0.0,0.1449328543,eta
10.956181215099999,3.0,0.0,0.0,0.0,0.0,0.0,2.6858556268,-7.2157,0.0,0.0,0.1446687496,eta
10.9461850631,3.0,0.0,0.0,0.0,0.0,0.0,2.6809532629,-7.2157,0.0,0.0,0.1444048856,eta
10.936188904100002,3.0,0.0,0.0,0.0,0.0,0.0,2.67605539,-7.2157,0.0,0.0,0.1441412622,eta
10.9261927381,3.0,0.0,0.0,0.0,0.0,0.0,2.6711620081,-7.2157,0.0,0.0,0.1438778795,eta
10.916196565,3.0,0.0,0.0,0.0,0.0,0.0,2.666273117,-7.2157,0.0,0.0,0.1436147375,eta
10.906200385,3.0,0.0,0.0,0.0,0.0,0.0,2.6613887167,-7.2157,0.0,0.0,0.1433518361,eta
10.8962041979,3.0,0.0,0.0,0.0,0.0,0.0,2.6565088071000003,-7.2157,0.0,0.0,0.1430891755,eta
10.8862080039,3.0,0.0,0.0,0.0,0.0,0.0,2.6516333881,-7.2157,0.0,0.0,0.14282675539999998,eta
10.8762118029,3.0,0.0,0.0,0.0,0.0,0.0,2.6467624597,-7.2157,0.0,0.0,0.1425645761,eta
10.8662155949,3.0,0.0,0.0,0.0,0.0,0.0,2.6418960217,-7.2157,0.0,0.0,0.14230263740000001,eta
10.8562193799,3.0,0.0,0.0,0.0,0.0,0.0,2.6370340742,-7.2157,0.0,0.0,0.14204093939999998,eta
10.846223157999999,3.0,0.0,0.0,0.0,0.0,0.0,2.632176617,-7.2157,0.0,0.0,0.14177948210000002,eta
10.8362269292,3.0,0.0,0.0,0.0,0.0,0.0,2.6273236500999997,-7.2157,0.0,0.0,0.14151826539999998,eta
10.8262306933,3.0,0.0,0.0,0.0,0.0,0.0,2.6224751733000002,-7.2157,0.0,0.0,0.14125728939999999,eta
10.8162344506,3.0,0.0,0.0,0.0,0.0,0.0,2.6176311866,-7.2157,0.0,0.0,0.1409965541,eta
10.8062382008,3.0,0.0,0.0,0.0,0.0,0.0,2.61279169,-7.2157,0.0,0.0,0.14073605949999998,eta
10.7962419442,3.0,0.0,0.0,0.0,0.0,0.0,2.6079566833000003,-7.2157,0.0,0.0,0.1404758056,eta
10.786245680599999,3.0,0.0,0.0,0.0,0.0,0.0,2.6031261665,-7.2157,0.0,0.0,0.1402157923,eta
10.7762494102,3.0,0.0,0.0,0.0,0.0,0.0,2.5983001396,-7.2157,0.0,0.0,0.13995601970000002,eta
10.7662531328,3.0,0.0,0.0,0.0,0.0,0.0,2.5934786023,-7.2157,0.0,0.0,0.1396964878,eta
10.7562568485,3.0,0.0,0.0,0.0,0.0,0.0,2.5886615547,-7.2157,0.0,0.0,0.1394371966,eta
10.7462605573,3.0,0.0,0.0,0.0,0.0,0.0,2.5838489967,-7.2157,0.0,0.0,0.139178146,eta
10.7362642592,3.0,0.0,0.0,0.0,0.0,0.0,2.5790409282,-7.2157,0.0,0.0,0.13891933609999998,eta
10.726267954199999,3.0,0.0,0.0,0.0,0.0,0.0,2.5742373491999997,-7.2157,0.0,0.0,0.138660767,eta
10.7162716424,3.0,0.0,0.0,0.0,0.0,0.0,2.5694382595,-7.2157,0.0,0.0,0.1384024385,eta
10.7062753236,3.0,0.0,0.0,0.0,0.0,0.0,2.5646436591999997,-7.2157,0.0,0.0,0.1381443506,eta
10.696278998,3.0,0.0,0.0,0.0,0.0,0.0,2.559853548,-7.2157,0.0,0.0,0.1378865035,eta
10.6862826656,3.0,0.0,0.0,0.0,0.0,0.0,2.5550679261,-7.2157,0.0,0.0,0.137628897,eta
10.6762863263,3.0,0.0,0.0,0.0,0.0,0.0,2.5502867931999997,-7.2157,0.0,0.0,0.13737153130000002,eta
10.6662899801,3.0,0.0,0.0,0.0,0.0,0.0,2.5455101493,-7.2157,0.0,0.0,0.13711440619999998,eta
10.6562936271,3.0,0.0,0.0,0.0,0.0,0.0,2.5407379944,-7.2157,0.0,0.0,0.1368575218,eta
10.6462972673,3.0,0.0,0.0,0.0,0.0,0.0,2.5359703283,-7.2157,0.0,0.0,0.13660087810000002,eta
10.6363009006,3.0,0.0,0.0,0.0,0.0,0.0,2.531207151,-7.2157,0.0,0.0,0.1363444751,eta
10.6263045272,3.0,0.0,0.0,0.0,0.0,0.0,2.5264484625,-7.2157,0.0,0.0,0.1360883127,eta
10.6163081469,3.0,0.0,0.0,0.0,0.0,0.0,2.5216942626,-7.2157,0.0,0.0,0.1358323911,eta
10.6063117598,3.0,0.0,0.0,0.0,0.0,0.0,2.5169445513,-7.2157,0.0,0.0,0.1355767101,eta
10.5963153659,3.0,0.0,0.0,0.0,0.0,0.0,2.5121993286,-7.2157,0.0,0.0,0.1353212699,eta
10.5863189651,3.0,0.0,0.0,0.0,0.0,0.0,2.5074585943,-7.2157,0.0,0.0,0.13506607029999998,eta
10.5763225577,3.0,0.0,0.0,0.0,0.0,0.0,2.5027223484,-7.2157,0.0,0.0,0.13481111140000002,eta
10.5663261434,3.0,0.0,0.0,0.0,0.0,0.0,2.4979905908,-7.2157,0.0,0.0,0.1345563932,eta
10.556329722300001,3.0,0.0,0.0,0.0,0.0,0.0,2.4932633213999997,-7.2157,0.0,0.0,0.1343019157,eta
10.5463332945,3.0,0.0,0.0,0.0,0.0,0.0,2.4885405402000003,-7.2157,0.0,0.0,0.1340476789,eta
10.5363368599,3.0,0.0,0.0,0.0,0.0,0.0,2.4838222472,-7.2157,0.0,0.0,0.13379368279999998,eta
10.5263404186,3.0,0.0,0.0,0.0,0.0,0.0,2.4791084421000003,-7.2157,0.0,0.0,0.1335399274,eta
10.5163439705,3.0,0.0,0.0,0.0,0.0,0.0,2.4743991250999997,-7.2157,0.0,0.0,0.1332864127,eta
10.5063475156,3.0,0.0,0.0,0.0,0.0,0.0,2.4696942959,-7.2157,0.0,0.0,0.1330331387,eta
10.496351054,3.0,0.0,0.0,0.0,0.0,0.0,2.4649939546,-7.2157,0.0,0.0,0.1327801054,eta
10.486354585700001,3.0,0.0,0.0,0.0,0.0,0.0,2.4602981011000002,-7.2157,0.0,0.0,0.1325273128,eta
